Time,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ,No,MAC,ax,ay,az,wx,wy,wz,AngleX,AngleY,AngleZ
2023-02-28T01:26:08.866,0.0,C6:0D:F0:B1:3A:9F,0.991,0.035,-0.083,0.061,0.061,-0.061,156.616,-84.809,-12.914,1.0,D8:7B:AD:C1:D5:81,0.302,-0.015,0.979,0.061,0.061,0.000,-0.654,-17.122,111.780,2.0,E7:C9:DF:95:3F:6D,0.949,0.194,-0.209,-0.061,-0.061,0.122,136.005,-72.999,-9.036
2023-02-28T01:26:08.956,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.083,-0.061,-0.061,0.000,156.588,-84.809,-12.909,1.0,D8:7B:AD:C1:D5:81,0.301,-0.012,0.979,0.122,0.122,0.000,-0.648,-17.128,111.780,2.0,E7:C9:DF:95:3F:6D,0.949,0.194,-0.209,-0.061,-0.061,0.122,136.005,-72.999,-9.036
2023-02-28T01:26:09.068,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.083,0.000,0.000,0.000,156.605,-84.809,-12.964,1.0,D8:7B:AD:C1:D5:81,0.301,-0.012,0.979,0.061,0.061,0.000,-0.648,-17.128,111.780,2.0,E7:C9:DF:95:3F:6D,0.948,0.197,-0.207,-1.038,-1.038,0.122,136.005,-72.993,-9.130
2023-02-28T01:26:09.138,0.0,C6:0D:F0:B1:3A:9F,0.992,0.036,-0.083,0.000,0.000,0.000,156.616,-84.803,-13.008,1.0,D8:7B:AD:C1:D5:81,0.301,-0.012,0.979,-0.244,-0.244,0.000,-0.659,-17.122,111.780,2.0,E7:C9:DF:95:3F:6D,0.948,0.197,-0.207,-1.038,-1.038,0.122,136.005,-72.993,-9.130
2023-02-28T01:26:09.270,0.0,C6:0D:F0:B1:3A:9F,0.991,0.034,-0.083,0.000,0.000,0.000,156.610,-84.803,-13.030,1.0,D8:7B:AD:C1:D5:81,0.301,-0.016,0.979,0.061,0.061,0.000,-0.676,-17.122,111.775,2.0,E7:C9:DF:95:3F:6D,0.949,0.191,-0.204,-0.549,-0.549,-0.366,136.038,-73.004,-9.229
2023-02-28T01:26:09.339,0.0,C6:0D:F0:B1:3A:9F,0.991,0.038,-0.083,0.000,0.000,0.305,156.638,-84.809,-13.079,1.0,D8:7B:AD:C1:D5:81,0.299,-0.012,0.979,-0.549,-0.549,0.000,-0.714,-17.106,111.775,2.0,E7:C9:DF:95:3F:6D,0.949,0.191,-0.204,-0.549,-0.549,-0.366,136.038,-73.004,-9.229
2023-02-28T01:26:09.473,0.0,C6:0D:F0:B1:3A:9F,0.991,0.032,-0.083,0.000,0.000,-0.305,156.731,-84.809,-13.195,1.0,D8:7B:AD:C1:D5:81,0.302,-0.021,0.979,0.244,0.244,0.000,-0.714,-17.111,111.769,2.0,E7:C9:DF:95:3F:6D,0.942,0.193,-0.210,-0.671,-0.671,0.122,136.225,-72.955,-9.355
2023-02-28T01:26:09.541,0.0,C6:0D:F0:B1:3A:9F,0.991,0.039,-0.082,0.000,0.000,0.000,156.511,-84.803,-12.958,1.0,D8:7B:AD:C1:D5:81,0.301,-0.005,0.979,-0.061,-0.061,0.000,-0.709,-17.111,111.764,2.0,E7:C9:DF:95:3F:6D,0.942,0.193,-0.210,-0.671,-0.671,0.122,136.225,-72.955,-9.355
2023-02-28T01:26:09.676,0.0,C6:0D:F0:B1:3A:9F,0.992,0.035,-0.082,0.061,0.061,0.244,156.742,-84.809,-13.233,1.0,D8:7B:AD:C1:D5:81,0.301,-0.005,0.979,-0.061,-0.061,0.000,-0.709,-17.111,111.764,2.0,E7:C9:DF:95:3F:6D,0.949,0.192,-0.202,-0.549,-0.549,-0.122,136.373,-72.993,-9.465
2023-02-28T01:26:09.743,0.0,C6:0D:F0:B1:3A:9F,0.990,0.036,-0.083,0.000,0.000,0.244,156.978,-84.814,-13.497,1.0,D8:7B:AD:C1:D5:81,0.297,-0.023,0.979,-0.244,-0.244,0.000,-0.780,-17.095,111.758,2.0,E7:C9:DF:95:3F:6D,0.949,0.192,-0.202,-0.549,-0.549,-0.122,136.373,-72.993,-9.465
2023-02-28T01:26:09.878,0.0,C6:0D:F0:B1:3A:9F,0.991,0.037,-0.083,-0.305,-0.305,-0.366,156.769,-84.809,-13.282,1.0,D8:7B:AD:C1:D5:81,0.301,-0.014,0.979,0.061,0.061,0.000,-0.769,-17.106,111.753,2.0,E7:C9:DF:95:3F:6D,0.944,0.187,-0.202,-1.221,-1.221,-0.122,136.137,-72.988,-9.272
2023-02-28T01:26:09.949,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.083,0.000,0.000,0.000,156.676,-84.803,-13.200,1.0,D8:7B:AD:C1:D5:81,0.302,-0.013,0.980,0.000,0.000,0.000,-0.742,-17.111,111.753,2.0,E7:C9:DF:95:3F:6D,0.944,0.187,-0.202,-1.221,-1.221,-0.122,136.137,-72.988,-9.272
2023-02-28T01:26:10.080,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.083,0.000,0.000,0.061,156.693,-84.803,-13.233,1.0,D8:7B:AD:C1:D5:81,0.302,-0.013,0.980,0.000,0.000,0.000,-0.742,-17.111,111.753,2.0,E7:C9:DF:95:3F:6D,0.947,0.197,-0.205,-0.610,-0.610,-0.305,135.879,-72.971,-9.080
2023-02-28T01:26:10.151,0.0,C6:0D:F0:B1:3A:9F,0.991,0.034,-0.083,0.061,0.061,-0.061,156.725,-84.803,-13.282,1.0,D8:7B:AD:C1:D5:81,0.300,-0.018,0.979,0.183,0.183,0.000,-0.747,-17.117,111.747,2.0,E7:C9:DF:95:3F:6D,0.947,0.197,-0.205,-0.610,-0.610,-0.305,135.879,-72.971,-9.080
2023-02-28T01:26:10.283,0.0,C6:0D:F0:B1:3A:9F,0.990,0.036,-0.083,0.000,0.000,-0.061,156.632,-84.798,-13.184,1.0,D8:7B:AD:C1:D5:81,0.301,-0.014,0.978,0.305,0.305,0.000,-0.731,-17.122,111.742,2.0,E7:C9:DF:95:3F:6D,0.950,0.198,-0.208,-0.488,-0.488,0.183,135.813,-72.966,-9.047
2023-02-28T01:26:10.353,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.083,0.000,0.000,0.000,156.610,-84.798,-13.178,1.0,D8:7B:AD:C1:D5:81,0.302,-0.014,0.979,0.061,0.061,0.000,-0.720,-17.122,111.742,2.0,E7:C9:DF:95:3F:6D,0.950,0.198,-0.208,-0.488,-0.488,0.183,135.813,-72.966,-9.047
2023-02-28T01:26:10.485,0.0,C6:0D:F0:B1:3A:9F,0.991,0.037,-0.083,0.122,0.122,0.000,156.616,-84.798,-13.195,1.0,D8:7B:AD:C1:D5:81,0.302,-0.013,0.979,0.000,0.000,0.000,-0.725,-17.117,111.736,2.0,E7:C9:DF:95:3F:6D,0.947,0.197,-0.205,-0.977,-0.977,0.061,135.890,-72.960,-9.141
2023-02-28T01:26:10.554,0.0,C6:0D:F0:B1:3A:9F,0.990,0.035,-0.083,0.000,0.000,0.610,156.857,-84.803,-13.486,1.0,D8:7B:AD:C1:D5:81,0.300,-0.013,0.979,-0.916,-0.916,0.000,-0.775,-17.100,111.736,2.0,E7:C9:DF:95:3F:6D,0.947,0.197,-0.205,-0.977,-0.977,0.061,135.890,-72.960,-9.141
2023-02-28T01:26:10.687,0.0,C6:0D:F0:B1:3A:9F,0.992,0.032,-0.083,0.000,0.000,-0.427,157.094,-84.803,-13.738,1.0,D8:7B:AD:C1:D5:81,0.299,-0.027,0.979,0.183,0.183,0.000,-0.802,-17.095,111.736,2.0,E7:C9:DF:95:3F:6D,0.947,0.192,-0.206,-0.061,-0.061,0.000,136.088,-72.960,-9.327
2023-02-28T01:26:10.777,0.0,C6:0D:F0:B1:3A:9F,0.991,0.039,-0.082,0.000,0.000,0.000,156.747,-84.792,-13.365,1.0,D8:7B:AD:C1:D5:81,0.303,-0.008,0.979,0.244,0.244,0.000,-0.786,-17.089,111.731,2.0,E7:C9:DF:95:3F:6D,0.947,0.192,-0.206,-0.061,-0.061,0.000,136.088,-72.960,-9.327
2023-02-28T01:26:10.889,0.0,C6:0D:F0:B1:3A:9F,0.992,0.034,-0.083,0.000,0.000,0.000,156.830,-84.803,-13.475,1.0,D8:7B:AD:C1:D5:81,0.300,-0.018,0.979,0.000,0.000,0.000,-0.780,-17.089,111.731,2.0,E7:C9:DF:95:3F:6D,0.949,0.196,-0.204,-0.610,-0.610,-0.549,136.181,-72.949,-9.432
2023-02-28T01:26:10.959,0.0,C6:0D:F0:B1:3A:9F,0.993,0.033,-0.083,0.000,0.000,0.000,156.846,-84.803,-13.497,1.0,D8:7B:AD:C1:D5:81,0.301,-0.021,0.981,0.732,0.732,0.000,-0.780,-17.089,111.731,2.0,E7:C9:DF:95:3F:6D,0.949,0.196,-0.204,-0.610,-0.610,-0.549,136.181,-72.949,-9.432
2023-02-28T01:26:11.072,0.0,C6:0D:F0:B1:3A:9F,0.991,0.037,-0.083,0.000,0.000,0.000,156.682,-84.798,-13.326,1.0,D8:7B:AD:C1:D5:81,0.302,-0.014,0.979,0.427,0.427,0.000,-0.764,-17.100,111.725,2.0,E7:C9:DF:95:3F:6D,0.947,0.195,-0.205,-1.038,-1.038,-0.122,135.912,-72.927,-9.196
2023-02-28T01:26:11.161,0.0,C6:0D:F0:B1:3A:9F,0.990,0.035,-0.082,-0.061,-0.061,0.000,156.687,-84.798,-13.337,1.0,D8:7B:AD:C1:D5:81,0.299,-0.016,0.979,0.000,0.000,0.000,-0.747,-17.106,111.725,2.0,E7:C9:DF:95:3F:6D,0.947,0.195,-0.205,-1.038,-1.038,-0.122,135.912,-72.927,-9.196
2023-02-28T01:26:11.275,0.0,C6:0D:F0:B1:3A:9F,0.991,0.037,-0.083,-0.061,-0.061,0.061,156.703,-84.798,-13.365,1.0,D8:7B:AD:C1:D5:81,0.299,-0.010,0.979,-0.244,-0.244,0.000,-0.758,-17.106,111.725,2.0,E7:C9:DF:95:3F:6D,0.945,0.195,-0.207,-0.061,-0.061,0.122,135.906,-72.922,-9.179
2023-02-28T01:26:11.364,0.0,C6:0D:F0:B1:3A:9F,0.991,0.034,-0.083,0.000,0.000,0.122,156.940,-84.803,-13.629,1.0,D8:7B:AD:C1:D5:81,0.301,-0.020,0.979,0.000,0.000,0.000,-0.764,-17.100,111.725,2.0,E7:C9:DF:95:3F:6D,0.945,0.195,-0.207,-0.061,-0.061,0.122,135.906,-72.922,-9.179
2023-02-28T01:26:11.476,0.0,C6:0D:F0:B1:3A:9F,0.990,0.035,-0.083,0.000,0.000,-0.122,156.885,-84.803,-13.568,1.0,D8:7B:AD:C1:D5:81,0.301,-0.020,0.979,0.000,0.000,0.000,-0.764,-17.100,111.725,2.0,E7:C9:DF:95:3F:6D,0.953,0.198,-0.206,0.061,0.061,0.183,136.148,-72.927,-9.349
2023-02-28T01:26:11.565,0.0,C6:0D:F0:B1:3A:9F,0.990,0.037,-0.083,0.000,0.000,0.000,156.786,-84.803,-13.475,1.0,D8:7B:AD:C1:D5:81,0.300,-0.014,0.979,0.732,0.732,-0.366,-0.720,-17.111,111.714,2.0,E7:C9:DF:95:3F:6D,0.953,0.198,-0.206,0.061,0.061,0.183,136.148,-72.927,-9.349
2023-02-28T01:26:11.677,0.0,C6:0D:F0:B1:3A:9F,0.991,0.035,-0.083,0.000,0.000,-0.122,156.725,-84.798,-13.420,1.0,D8:7B:AD:C1:D5:81,0.300,-0.014,0.979,0.732,0.732,-0.366,-0.720,-17.111,111.714,2.0,E7:C9:DF:95:3F:6D,0.946,0.195,-0.209,0.244,0.244,0.244,136.346,-72.916,-9.454
2023-02-28T01:26:11.770,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.083,0.061,0.061,0.000,156.660,-84.798,-13.365,1.0,D8:7B:AD:C1:D5:81,0.302,-0.012,0.979,0.244,0.244,-0.122,-0.670,-17.111,111.693,2.0,E7:C9:DF:95:3F:6D,0.946,0.195,-0.209,0.244,0.244,0.244,136.346,-72.916,-9.454
2023-02-28T01:26:11.880,0.0,C6:0D:F0:B1:3A:9F,0.992,0.033,-0.082,0.122,0.122,0.183,156.714,-84.803,-13.453,1.0,D8:7B:AD:C1:D5:81,0.296,-0.020,0.980,0.061,0.061,-0.122,-0.687,-17.106,111.687,2.0,E7:C9:DF:95:3F:6D,0.947,0.195,-0.205,0.183,0.183,0.122,136.609,-72.883,-9.602
2023-02-28T01:26:11.973,0.0,C6:0D:F0:B1:3A:9F,0.991,0.038,-0.083,0.000,0.000,-0.244,156.643,-84.787,-13.376,1.0,D8:7B:AD:C1:D5:81,0.296,-0.020,0.980,0.061,0.061,-0.122,-0.687,-17.106,111.687,2.0,E7:C9:DF:95:3F:6D,0.947,0.195,-0.205,0.183,0.183,0.122,136.609,-72.883,-9.602
2023-02-28T01:26:12.083,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.082,-0.061,-0.061,0.244,156.638,-84.792,-13.381,1.0,D8:7B:AD:C1:D5:81,0.300,-0.014,0.979,-0.061,-0.061,-0.061,-0.687,-17.106,111.698,2.0,E7:C9:DF:95:3F:6D,0.951,0.195,-0.208,-0.549,-0.549,0.244,136.846,-72.938,-9.816
2023-02-28T01:26:12.175,0.0,C6:0D:F0:B1:3A:9F,0.991,0.035,-0.083,0.000,0.000,0.000,156.758,-84.798,-13.524,1.0,D8:7B:AD:C1:D5:81,0.301,-0.016,0.979,0.122,0.122,0.000,-0.687,-17.100,111.693,2.0,E7:C9:DF:95:3F:6D,0.951,0.195,-0.208,-0.549,-0.549,0.244,136.846,-72.938,-9.816
2023-02-28T01:26:12.288,0.0,C6:0D:F0:B1:3A:9F,0.990,0.035,-0.083,0.000,0.000,-0.244,156.671,-84.798,-13.425,1.0,D8:7B:AD:C1:D5:81,0.300,-0.014,0.979,0.488,0.488,0.000,-0.676,-17.106,111.693,2.0,E7:C9:DF:95:3F:6D,0.948,0.193,-0.212,-0.427,-0.427,-0.183,136.791,-72.960,-9.761
2023-02-28T01:26:12.379,0.0,C6:0D:F0:B1:3A:9F,0.990,0.037,-0.083,-0.061,-0.061,0.061,156.528,-84.792,-13.288,1.0,D8:7B:AD:C1:D5:81,0.301,-0.008,0.979,-0.061,-0.061,0.000,-0.659,-17.106,111.693,2.0,E7:C9:DF:95:3F:6D,0.948,0.193,-0.212,-0.427,-0.427,-0.183,136.791,-72.960,-9.761
2023-02-28T01:26:12.489,0.0,C6:0D:F0:B1:3A:9F,0.993,0.033,-0.083,0.061,0.061,0.000,156.643,-84.792,-13.425,1.0,D8:7B:AD:C1:D5:81,0.301,-0.008,0.979,-0.061,-0.061,0.000,-0.659,-17.106,111.693,2.0,E7:C9:DF:95:3F:6D,0.950,0.196,-0.209,-0.793,-0.793,-0.122,136.741,-72.944,-9.800
2023-02-28T01:26:12.581,0.0,C6:0D:F0:B1:3A:9F,0.991,0.038,-0.083,0.000,0.000,0.000,156.632,-84.792,-13.420,1.0,D8:7B:AD:C1:D5:81,0.301,-0.009,0.979,0.183,0.183,0.000,-0.665,-17.111,111.693,2.0,E7:C9:DF:95:3F:6D,0.950,0.196,-0.209,-0.793,-0.793,-0.122,136.741,-72.944,-9.800
2023-02-28T01:26:12.691,0.0,C6:0D:F0:B1:3A:9F,0.991,0.035,-0.083,0.000,0.000,0.000,156.572,-84.798,-13.387,1.0,D8:7B:AD:C1:D5:81,0.299,-0.018,0.980,0.122,0.122,0.000,-0.659,-17.111,111.693,2.0,E7:C9:DF:95:3F:6D,0.948,0.193,-0.203,-1.160,-1.160,-0.183,136.461,-72.982,-9.646
2023-02-28T01:26:12.783,0.0,C6:0D:F0:B1:3A:9F,0.992,0.036,-0.083,0.000,0.000,0.000,156.577,-84.798,-13.392,1.0,D8:7B:AD:C1:D5:81,0.302,-0.013,0.979,0.427,0.427,0.000,-0.637,-17.122,111.693,2.0,E7:C9:DF:95:3F:6D,0.948,0.193,-0.203,-1.160,-1.160,-0.183,136.461,-72.982,-9.646
2023-02-28T01:26:12.892,0.0,C6:0D:F0:B1:3A:9F,0.991,0.038,-0.083,0.000,0.000,0.000,156.572,-84.798,-13.392,1.0,D8:7B:AD:C1:D5:81,0.302,-0.013,0.979,0.061,0.061,0.000,-0.615,-17.128,111.693,2.0,E7:C9:DF:95:3F:6D,0.950,0.197,-0.202,-0.305,-0.305,0.793,136.373,-73.032,-9.641
2023-02-28T01:26:12.984,0.0,C6:0D:F0:B1:3A:9F,0.990,0.036,-0.082,0.122,0.122,0.366,156.676,-84.798,-13.546,1.0,D8:7B:AD:C1:D5:81,0.301,-0.014,0.979,-0.244,-0.244,0.000,-0.632,-17.122,111.693,2.0,E7:C9:DF:95:3F:6D,0.950,0.197,-0.202,-0.305,-0.305,0.793,136.373,-73.032,-9.641
2023-02-28T01:26:13.096,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.083,0.000,0.000,0.000,156.786,-84.803,-13.672,1.0,D8:7B:AD:C1:D5:81,0.302,-0.008,0.979,-0.366,-0.366,0.305,-0.659,-17.117,111.693,2.0,E7:C9:DF:95:3F:6D,0.954,0.188,-0.206,-0.183,-0.183,-0.427,136.522,-73.070,-9.794
2023-02-28T01:26:13.185,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.083,-0.061,-0.061,0.732,157.154,-84.814,-14.123,1.0,D8:7B:AD:C1:D5:81,0.298,-0.021,0.979,-0.916,-0.916,0.000,-0.764,-17.100,111.725,2.0,E7:C9:DF:95:3F:6D,0.954,0.188,-0.206,-0.183,-0.183,-0.427,136.522,-73.070,-9.794
2023-02-28T01:26:13.320,0.0,C6:0D:F0:B1:3A:9F,0.991,0.032,-0.084,0.000,0.000,-0.671,157.209,-84.803,-14.178,1.0,D8:7B:AD:C1:D5:81,0.301,-0.021,0.979,0.610,0.610,0.122,-0.747,-17.106,111.720,2.0,E7:C9:DF:95:3F:6D,0.950,0.191,-0.211,-0.366,-0.366,-0.183,136.681,-73.037,-9.932
2023-02-28T01:26:13.365,0.0,C6:0D:F0:B1:3A:9F,0.991,0.040,-0.083,-0.061,-0.061,0.183,156.736,-84.792,-13.678,1.0,D8:7B:AD:C1:D5:81,0.302,-0.001,0.980,0.061,0.061,-0.122,-0.720,-17.106,111.731,2.0,E7:C9:DF:95:3F:6D,0.950,0.191,-0.211,-0.366,-0.366,-0.183,136.681,-73.037,-9.932
2023-02-28T01:26:13.501,0.0,C6:0D:F0:B1:3A:9F,0.992,0.035,-0.082,0.000,0.000,0.183,156.956,-84.803,-13.953,1.0,D8:7B:AD:C1:D5:81,0.300,-0.016,0.979,-0.244,-0.244,0.000,-0.725,-17.106,111.720,2.0,E7:C9:DF:95:3F:6D,0.952,0.196,-0.208,-0.183,-0.183,-0.122,136.730,-73.043,-9.954
2023-02-28T01:26:13.590,0.0,C6:0D:F0:B1:3A:9F,0.992,0.034,-0.083,0.061,0.061,-0.122,157.022,-84.803,-14.024,1.0,D8:7B:AD:C1:D5:81,0.299,-0.021,0.979,0.061,0.061,0.000,-0.742,-17.100,111.725,2.0,E7:C9:DF:95:3F:6D,0.949,0.192,-0.208,-0.732,-0.732,-0.244,136.609,-73.026,-9.888
2023-02-28T01:26:13.704,0.0,C6:0D:F0:B1:3A:9F,0.991,0.038,-0.083,0.000,0.000,0.000,156.808,-84.798,-13.799,1.0,D8:7B:AD:C1:D5:81,0.302,-0.008,0.979,0.122,0.122,0.000,-0.736,-17.100,111.736,2.0,E7:C9:DF:95:3F:6D,0.949,0.193,-0.209,-0.366,-0.366,0.244,136.582,-73.015,-9.827
2023-02-28T01:26:13.792,0.0,C6:0D:F0:B1:3A:9F,0.992,0.036,-0.083,0.000,0.000,0.000,156.808,-84.798,-13.821,1.0,D8:7B:AD:C1:D5:81,0.301,-0.013,0.980,-0.122,-0.122,0.000,-0.725,-17.106,111.731,2.0,E7:C9:DF:95:3F:6D,0.949,0.193,-0.209,-0.366,-0.366,0.244,136.582,-73.015,-9.827
2023-02-28T01:26:13.908,0.0,C6:0D:F0:B1:3A:9F,0.990,0.035,-0.084,0.000,0.000,0.061,156.857,-84.798,-13.876,1.0,D8:7B:AD:C1:D5:81,0.301,-0.013,0.980,-0.122,-0.122,0.000,-0.725,-17.106,111.731,2.0,E7:C9:DF:95:3F:6D,0.950,0.195,-0.208,-0.549,-0.549,-0.061,136.472,-73.048,-9.778
2023-02-28T01:26:13.972,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.083,0.000,0.000,0.000,156.879,-84.798,-13.909,1.0,D8:7B:AD:C1:D5:81,0.300,-0.016,0.979,0.183,0.183,0.000,-0.720,-17.100,111.725,2.0,E7:C9:DF:95:3F:6D,0.950,0.195,-0.208,-0.549,-0.549,-0.061,136.472,-73.048,-9.778
2023-02-28T01:26:14.107,0.0,C6:0D:F0:B1:3A:9F,0.992,0.035,-0.083,0.000,0.000,-0.183,156.797,-84.798,-13.832,1.0,D8:7B:AD:C1:D5:81,0.300,-0.015,0.979,0.488,0.488,0.000,-0.703,-17.106,111.731,2.0,E7:C9:DF:95:3F:6D,0.947,0.195,-0.202,-0.183,-0.183,0.000,136.406,-73.026,-9.734
2023-02-28T01:26:14.176,0.0,C6:0D:F0:B1:3A:9F,0.991,0.038,-0.083,0.000,0.000,0.000,156.676,-84.792,-13.711,1.0,D8:7B:AD:C1:D5:81,0.302,-0.006,0.979,-0.183,-0.183,0.000,-0.687,-17.117,111.731,2.0,E7:C9:DF:95:3F:6D,0.947,0.195,-0.202,-0.183,-0.183,0.000,136.406,-73.026,-9.734
2023-02-28T01:26:14.310,0.0,C6:0D:F0:B1:3A:9F,0.991,0.034,-0.083,0.061,0.061,0.366,156.951,-84.792,-14.041,1.0,D8:7B:AD:C1:D5:81,0.302,-0.006,0.979,-0.183,-0.183,0.000,-0.687,-17.117,111.731,2.0,E7:C9:DF:95:3F:6D,0.949,0.194,-0.208,-0.671,-0.671,0.122,136.566,-73.010,-9.904
2023-02-28T01:26:14.381,0.0,C6:0D:F0:B1:3A:9F,0.991,0.037,-0.084,0.000,0.000,-0.305,156.885,-84.787,-13.958,1.0,D8:7B:AD:C1:D5:81,0.302,-0.009,0.979,0.000,0.000,0.000,-0.736,-17.106,111.725,2.0,E7:C9:DF:95:3F:6D,0.949,0.194,-0.208,-0.671,-0.671,0.122,136.566,-73.010,-9.904
2023-02-28T01:26:14.512,0.0,C6:0D:F0:B1:3A:9F,0.993,0.035,-0.083,0.122,0.122,0.793,157.176,-84.798,-14.304,1.0,D8:7B:AD:C1:D5:81,0.298,-0.016,0.980,-0.854,-0.854,-0.061,-0.818,-17.089,111.742,2.0,E7:C9:DF:95:3F:6D,0.950,0.199,-0.208,-1.038,-1.038,0.183,136.538,-73.015,-9.899
2023-02-28T01:26:14.581,0.0,C6:0D:F0:B1:3A:9F,0.991,0.032,-0.084,0.061,0.061,-0.549,157.357,-84.798,-14.496,1.0,D8:7B:AD:C1:D5:81,0.299,-0.028,0.978,0.610,0.610,0.000,-0.813,-17.089,111.731,2.0,E7:C9:DF:95:3F:6D,0.950,0.199,-0.208,-1.038,-1.038,0.183,136.538,-73.015,-9.899
2023-02-28T01:26:14.715,0.0,C6:0D:F0:B1:3A:9F,0.991,0.040,-0.083,0.061,0.061,-0.061,156.879,-84.781,-13.980,1.0,D8:7B:AD:C1:D5:81,0.299,-0.028,0.978,0.610,0.610,0.000,-0.813,-17.089,111.731,2.0,E7:C9:DF:95:3F:6D,0.946,0.194,-0.208,-0.732,-0.732,0.183,136.571,-73.026,-9.893
2023-02-28T01:26:14.784,0.0,C6:0D:F0:B1:3A:9F,0.990,0.034,-0.083,0.000,0.000,0.366,157.148,-84.798,-14.299,1.0,D8:7B:AD:C1:D5:81,0.300,-0.017,0.978,-0.244,-0.244,0.000,-0.786,-17.095,111.725,2.0,E7:C9:DF:95:3F:6D,0.946,0.194,-0.208,-0.732,-0.732,0.183,136.571,-73.026,-9.893
2023-02-28T01:26:14.918,0.0,C6:0D:F0:B1:3A:9F,0.991,0.033,-0.083,0.122,0.122,-0.122,157.242,-84.798,-14.409,1.0,D8:7B:AD:C1:D5:81,0.299,-0.020,0.979,0.122,0.122,0.122,-0.797,-17.095,111.725,2.0,E7:C9:DF:95:3F:6D,0.950,0.191,-0.203,0.305,0.305,0.000,136.599,-72.988,-9.926
2023-02-28T01:26:14.986,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.083,0.122,0.122,-0.061,157.104,-84.792,-14.255,1.0,D8:7B:AD:C1:D5:81,0.299,-0.020,0.979,0.122,0.122,0.122,-0.797,-17.095,111.725,2.0,E7:C9:DF:95:3F:6D,0.950,0.191,-0.203,0.305,0.305,0.000,136.599,-72.988,-9.926
2023-02-28T01:26:15.098,0.0,C6:0D:F0:B1:3A:9F,0.992,0.035,-0.083,0.061,0.061,0.061,157.143,-84.792,-14.310,1.0,D8:7B:AD:C1:D5:81,0.301,-0.018,0.979,0.122,0.122,0.000,-0.791,-17.089,111.725,2.0,E7:C9:DF:95:3F:6D,0.948,0.195,-0.208,0.610,0.610,-0.122,137.032,-72.894,-10.217
2023-02-28T01:26:15.189,0.0,C6:0D:F0:B1:3A:9F,0.990,0.036,-0.083,0.000,0.000,-0.122,157.126,-84.792,-14.293,1.0,D8:7B:AD:C1:D5:81,0.300,-0.016,0.979,0.244,0.244,0.000,-0.786,-17.089,111.725,2.0,E7:C9:DF:95:3F:6D,0.948,0.195,-0.208,0.610,0.610,-0.122,137.032,-72.894,-10.217
2023-02-28T01:26:15.300,0.0,C6:0D:F0:B1:3A:9F,0.992,0.036,-0.083,0.000,0.000,0.000,157.039,-84.792,-14.211,1.0,D8:7B:AD:C1:D5:81,0.300,-0.016,0.979,0.244,0.244,0.000,-0.786,-17.089,111.725,2.0,E7:C9:DF:95:3F:6D,0.947,0.190,-0.209,-0.244,-0.244,-0.244,137.175,-72.894,-10.272
2023-02-28T01:26:15.392,0.0,C6:0D:F0:B1:3A:9F,0.991,0.036,-0.083,0.000,0.000,0.000,157.011,-84.792,-14.205,1.0,D8:7B:AD:C1:D5:81,0.299,-0.019,0.979,0.366,0.366,0.000,-0.753,-17.095,111.720,2.0,E7:C9:DF:95:3F:6D,0.947,0.190,-0.209,-0.244,-0.244,-0.244,137.175,-72.894,-10.272
2023-02-28T01:26:15.506,0.0,C6:0D:F0:B1:3A:9F,0.990,0.037,-0.083,0.061,0.061,-0.305,156.912,-84.787,-14.101,1.0,D8:7B:AD:C1:D5:81,0.299,-0.019,0.979,0.366,0.366,0.000,-0.753,-17.095,111.720,2.0,E7:C9:DF:95:3F:6D,0.948,0.189,-0.207,0.549,0.549,0.549,136.972,-72.944,-10.113
2023-02-28T01:26:15.594,0.0,C6:0D:F0:B1:3A:9F,0.993,0.037,-0.083,0.122,0.122,0.000,156.786,-84.781,-13.980,1.0,D8:7B:AD:C1:D5:81,0.303,-0.010,0.979,0.244,0.244,0.000,-0.676,-17.117,111.703,2.0,E7:C9:DF:95:3F:6D,0.948,0.189,-0.207,0.549,0.549,0.549,136.972,-72.944,-10.113
2023-02-28T01:26:15.705,0.0,C6:0D:F0:B1:3A:9F,0.989,0.037,-0.084,0.000,0.000,0.305,156.896,-84.781,-14.112,1.0,D8:7B:AD:C1:D5:81,0.303,-0.010,0.979,0.244,0.244,0.000,-0.676,-17.117,111.703,2.0,E7:C9:DF:95:3F:6D,0.943,0.189,-0.207,-0.427,-0.427,-0.183,137.038,-73.054,-10.190
